"","GHCND.ID","EVENTS.begin_date","EVENTS.ID","EVENTS.begin_time_UTC","EVENTS.end_date","EVENTS.end_time_UTC","EVENTS.state","EVENTS.fips","EVENTS.type","EVENTS.czfips","EVENTS.czname","EVENTS.WFO","EVENTS.flood_cause","EVENTS.hurricane_category","EVENTS.tornado_F_scale","EVENTS.begin_lat","EVENTS.begin_lon","EVENTS.end_lat","EVENTS.end_lon","EVENTS.damage_value","EVENTS.damage_magnitude","EVENTS.damage_unit","GHCND.name","GHCND.lat","GHCND.lon","GHCND.dist_from_event.km","MOS.ICAO","MOS.name","MOS.lat","MOS.lon","MOS.st","MOS.dist_from_event.km","GHCND.prcp_cat"
"481","USW00024030",2011-07-08,319148,"1200",2011-07-08,"0200","NORTH DAKOTA",38,"Heavy Rain",43,"KIDDER","BIS","",NA,"",46.65,-99.77,46.65,-99.77,0,3,"USD","SIDNEY MUNI AP",41.1014,-102.9847,1.53442357374761,"KBIS","BISMARCK",46.77,-100.75,"ND",75.9870463700136,1
"482","USW00053019",2011-08-08,331671,"2007",2011-08-08,"2027","IOWA",19,"Heavy Rain",103,"JOHNSON","DVN","",NA,"",41.71,-91.6,41.71,-91.6,0,3,"USD","WHITERIVER A 1 SW",33.8208,-109.9831,3.01839371825304,"KIOW","IOWA CITY",41.63,-91.55,"IA",9.82830124667603,0
"483","USW00053170",2011-05-24,313684,"0349",2011-05-24,"0349","KANSAS",20,"Heavy Rain",141,"OSBORNE","GID","",NA,"",39.3072,-98.8589,39.3072,-98.8589,0,3,"USD","HEBER 3 SE",34.3983,-110.5656,19.1383779809772,"KRSL","RUSSELL",38.87,-98.82,"KS",48.7847999126287,0
"484","USW00053170",2011-07-11,309013,"0644",2011-07-11,"0644","IOWA",19,"Heavy Rain",63,"EMMET","DMX","",NA,"",43.32,-94.81,43.32,-94.81,0,3,"USD","HEBER 3 SE",34.3983,-110.5656,0.547466581095248,"KEST","ESTHERVILLE",43.4,-94.75,"IA",10.1435128438037,2
"485","USW00053170",2011-07-25,323116,"1445",2011-07-25,"1445","MISSISSIPPI",28,"Heavy Rain",105,"OKTIBBEHA","JAN","",NA,"",33.46,-88.98,33.46,-88.98,0,3,"USD","HEBER 3 SE",34.3983,-110.5656,1.36216834261903,"KGTR","COLUMBUS",33.45,-88.58,"MS",37.1670403767076,0
"486","USW00053844",2011-08-05,320073,"2359",2011-08-05,"2359","SOUTH CAROLINA",45,"Heavy Rain",75,"ORANGEBURG","CAE","",NA,"",33.33,-80.41,33.33,-80.41,0,3,"USD","LANCASTER FAIRFIELD AP",39.7556,-82.6572,11.5783963007922,"KOGB","ORANGEBURG",33.46,-80.85,"SC",43.3787318061521,0
"487","USW00053920",2011-09-25,345421,"0120",2011-09-25,"0230","KENTUCKY",21,"Heavy Rain",59,"DAVIESS","PAH","",NA,"",37.7729,-87.4457,37.77,-87.12,0,3,"USD","RUSSELLVILLE MUNI AP",35.2578,-93.0947,1.43939198811419,"KEHR","HENDERSON CITY",37.82,-87.68,"KY",21.2664013509307,1
"488","USW00053920",2011-10-18,349477,"1200",2011-10-19,"1100","FLORIDA",12,"Heavy Rain",129,"WAKULLA","TAE","",NA,"",30.0724,-84.3233,30.0724,-84.3233,0,3,"USD","RUSSELLVILLE MUNI AP",35.2578,-93.0947,1.43939198811419,"KTLH","TALLAHASSEE",30.38,-84.37,"FL",34.5352364852344,3
"489","USW00053921",2011-11-27,349478,"2341",2011-11-27,"0342","FLORIDA",12,"Heavy Rain",5,"BAY","TAE","",NA,"",30.1235,-85.5863,30.1235,-85.5863,0,3,"USD","MOUNT IDA ASOS",34.5467,-93.5781,0.00915872864153448,"KPAM","TYNDALL AFB",30.07,-85.58,"FL",5.98642170320857,0
"490","USW00054932",2011-07-24,323059,"1447",2011-07-24,"1530","MISSISSIPPI",28,"Heavy Rain",75,"LAUDERDALE","JAN","",NA,"",32.3783,-88.6432,32.3783,-88.6432,0,3,"USD","SANDSTONE 6 W",46.1136,-92.9936,18.5173693270473,"KMEI","MERIDIAN",32.33,-88.75,"MS",11.3919248348152,0
"491","USW00093809",2011-03-04,282780,"1111",2011-03-04,"1436","HAWAII",15,"Heavy Rain",7,"KAUAI","HFO","",NA,"",22.208,-159.3869,21.9559,-159.6561,0,3,"USD","CAIRO 3N",37.0422,-89.1856,4.71868990799834,"PHLI","LIHUE",21.98,-159.35,"HI",25.6646303603483,0
"492","USW00093809",2011-06-27,315051,"1740",2011-06-27,"1812","KENTUCKY",21,"Heavy Rain",59,"DAVIESS","PAH","",NA,"",37.82,-87.25,37.77,-87.12,0,3,"USD","CAIRO 3N",37.0422,-89.1856,12.0657588959115,"KOWB","OWENSBORO",37.74,-87.17,"KY",11.3512966830675,3
"493","USW00093809",2011-07-08,319149,"0120",2011-07-08,"0320","NORTH DAKOTA",38,"Heavy Rain",49,"MCHENRY","BIS","",NA,"",48.5,-100.7,48.5,-100.7,0,3,"USD","CAIRO 3N",37.0422,-89.1856,8.62822181351741,"KMIB","MINOT AFB",48.42,-101.35,"ND",48.802727104335,1
